Producto|Brand|Categories
Patatas cocida y pelada Huercasa 500 g|Huercasa|Frutas y verduras, Verduras y Hortalizas
Patatas congeladas extra finas Carrefour 1 kg.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Patatas corte grueso Hacendado ultracongeladas|Hacendado|Frutas y verduras, Verduras y Hortalizas
Patatas en dados Carrefour 450 g.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Patatas especial para freir malla 2 Kg|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Patatas fritas clásicas congeladas Carrefour 2,5 kg.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Patatas fritas corte fino para horno Carrefour 600 g.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Patatas prefritas con piel Carrefour 600 g.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Patatas steakhouse Mc Cain 1 kg.|Mc Cain|Frutas y verduras, Verduras y Hortalizas
Pepino Carrefour a granel 500 g aprox|Carrefour|Frutas y verduras, Verduras y Hortalizas
Pepino español unidad (260 gr aprox.)|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pepinos|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pimiento italiano unidad (150 gr aprox.)|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pimiento picante  200 g|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pimiento rojo|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pimiento verde  1 Kg|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Pimiento verde freír|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Puerro ecológico Carrefour Bio 400 g|Carrefour Bio|Frutas y verduras, Verduras y Hortalizas
Salteado de verduras asadas ecológico Carrefour Bio 600 g.|Carrefour Bio|Frutas y verduras, Verduras y Hortalizas
Salteado de verduras Hacendado ultracongelado|Hacendado|Frutas y verduras, Platos preparados, Verduras y Hortalizas
Salteado verduras campestre Findus-Salto 500 g.|Findus-Salto|Frutas y verduras, Verduras y Hortalizas
SUN&VEGS lechuga hoja de roble roja bolsa 1 ud|SUN&VEGS|Frutas y verduras, Verduras y Hortalizas
Tomate bola ecológico Carrefour Bio 500 g|Carrefour Bio|Frutas y verduras, Verduras y Hortalizas
Tomate bola maduro 1 kg aprox|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate cherry Carrefour 250 g|Carrefour|Frutas y verduras, Verduras y Hortalizas
Tomate cherry mini-kumato 250 g|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate corazón de buey Carrefour a granel 1 Kg aprox.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Tomate en rama unidad (190 gr aprox.)|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate kumato a granel 1 Kg aprox|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate kumato unidad (190 gr aprox.)|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate rosa unidad (peso aprox. 690 gr)|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomate sabor rosa Selecta  500 g aprox|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Tomates Anhel|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Verdura para paella congelada Carrefour 450 g.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Verduras para Wok mediterráneo Carrefour 400 g|Carrefour|Frutas y verduras, Verduras y Hortalizas
Zanahoria  manojo de 750 g|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Zanahoria bio bandeja 600 gr|(Sin marca)|Frutas y verduras, Verduras y Hortalizas
Zanahoria Carrefour 1 kg|Carrefour|Frutas y verduras, Verduras y Hortalizas
Zanahoria rallada Carrefour 180 g.|Carrefour|Frutas y verduras, Verduras y Hortalizas
Zanahoria rodajas Hacendado ultracongelada|Hacendado|Frutas y verduras, Verduras y Hortalizas
