Producto|Brand|Categories
DIA VITAL pan tostado integral paquete 270 gr|DIA VITAL|Panadería y bollería
Dolcesoles de azúcar Dulcesol 4 ud.|Dulcesol|Panadería y bollería
Dolcesoles de chocolate Dulcesol 4 ud.|Dulcesol|Panadería y bollería
DONETTES rayados estuche 7 uds 152 gr|DONETTES|Panadería y bollería
DR. OETKER My sweet deli pastel de mousse de chocolate caja 600 gr|DR. OETKER|Panadería y bollería
DR. SCHAR baguette SIN GLUTEN envase 350 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR baguette vital SIN GLUTEN envase 175 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR pan de molde clásico SIN GLUTEN bolsa 300 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR pan de molde con cereales SIN GLUTEN bolsa 300 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR pan rallado SIN GLUTEN 300 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR pan tostado SIN GLUTEN paquete 260 gr|DR. SCHAR|Panadería y bollería
DR. SCHAR panecillos tostados crostini SIN GLUTEN bolsa 150 gr|DR. SCHAR|Panadería y bollería
Ensaimada|(Sin marca)|Panadería y bollería
Ensaimada Carrefour 220 g.|Carrefour|Panadería y bollería
Flautín dua de bacón con queso 280 g|(Sin marca)|Panadería y bollería
Focaccine aceituna bonta Lucane 200 g.|Lucane|Panadería y bollería
Gitanitos 6 ud.|(Sin marca)|Panadería y bollería
Gofres clásicos Punto Gofre|Punto Gofre|Panadería y bollería
Gofres con chocolate Punto Gofre|Punto Gofre|Panadería y bollería
Grissini con aceite de oliva Carrefour 125 g.|Carrefour|Panadería y bollería
Grissinis Schär sin gluten 150 g.|Schär|Panadería y bollería
Hogaza 100% natural|(Sin marca)|Panadería y bollería
Hogaza de cereales The Rustik Bakery 450 g.|The Rustik Bakery|Panadería y bollería
Hogaza de pan 100% integral Carrefour 500 g.|Carrefour|Panadería y bollería
Hogaza de pan aldeana Hecho aquí Carrefour 600 g|Carrefour|Panadería y bollería
Hogaza de pan grande ecológica Carrefour Bio 800 g aprox|Carrefour Bio|Panadería y bollería
Hogaza integral ecológico Recondo 240 g.|Recondo|Panadería y bollería
Hogaza pan de molde calabaza bolsa 500 gr|(Sin marca)|Panadería y bollería
Hojaldre cabello de Ángel Hacendado|Hacendado|Panadería y bollería
Hojaldre de manzana Hacendado|Hacendado|Panadería y bollería
Hojaldre relleno de crema Hacendado sin azúcar añadido y sin lactosa|Hacendado|Panadería y bollería
LA ABUELA magdalenas bolsa 620 gr|LA ABUELA|Panadería y bollería
Magdalena cuadrada Carrefour 700 g.|Carrefour|Panadería y bollería
Magdalena redonda Casado 550 g.|Casado|Panadería y bollería
Magdalenas artesanas con aceite de oliva Codan 450 g.|Codan|Panadería y bollería
Magdalenas caseras 420 g|(Sin marca)|Panadería y bollería
Magdalenas con pepitas de chocolate|(Sin marca)|Panadería y bollería
Magdalenas cuadradas Casado 12 ud.|Casado|Panadería y bollería
Magdalenas de estilo casero DulceSol 6 ud.|DulceSol|Panadería y bollería
Magdalenas de yogur|(Sin marca)|Panadería y bollería
Magdalenas Hacendado|Hacendado|Panadería y bollería
Magdalenas integrales 0% azúcares añadidos Hacendado|Hacendado|Panadería y bollería
Magdalenas recubiertas de chocolate Carrefour 250 g.|Carrefour|Panadería y bollería, Chocolates
Magdalenas sin gluten Hacendado|Hacendado|Panadería y bollería
Magdalenas Valenciana DulceSol 350 g.|DulceSol|Panadería y bollería
MAHESO churros lazo bolsa 500 gr|MAHESO|Panadería y bollería
Mantecadas Hacendado|Hacendado|Panadería y bollería
Marquesas rellenas de chocolate Carrefour 300 g.|Carrefour|Panadería y bollería
MARTINEZ sobaos con mantequilla natural bolsa 27 uds 490 gr|MARTINEZ|Panadería y bollería
Medias noches bolsa 7 uds 175 gr|(Sin marca)|Panadería y bollería
Medias noches mini 300 g|(Sin marca)|Panadería y bollería
Miguelitos de chocolate blanco Ruiz 500 g|Ruiz|Panadería y bollería
Miguelitos de Chocolate Ruiz 500 g aprox|Ruiz|Panadería y bollería
Milhojas de hojaldre 290 g|(Sin marca)|Panadería y bollería
MILKA cake & choc paquete 175 gr|MILKA|Panadería y bollería, Chocolates
Mini berlinas bombón Carrefour 5 ud|Carrefour|Panadería y bollería
Mini Berlinas de azúcar Carrefour 5 ud|Carrefour|Panadería y bollería
Mini bizcochos de chocolate Gerblé Bio sin gluten y sin lactosa 200 g.|Gerblé Bio|Panadería y bollería
Mini croissants Tonitos 18 ud|Tonitos|Panadería y bollería
Mini ensaimada de azúcar Carrefour 6 ud|Carrefour|Panadería y bollería
Mini Magdalenas con pepitas de chocolate St Michel 175 g.|St Michel|Panadería y bollería
Mini panettone de chocolate bolsa 100 gr|(Sin marca)|Panadería y bollería
Mini rolls de chocolate Balconi 180 g.|Balconi|Panadería y bollería, Chocolates
Mini tostas de trigo integrales Minigrill extra finas|Minigrill|Panadería y bollería
Mollete de Antequera mediano congelado El Antequerano 4 ud|El Antequerano|Panadería y bollería
Muffins con chips de chocolate Horno de San Juan|Horno de San Juan|Panadería y bollería
Napolitana Chocolate Carrefour 320 g.|Carrefour|Panadería y bollería, Chocolates
Napolitana mixta|(Sin marca)|Panadería y bollería
Napolitana mixta 1 ud|(Sin marca)|Panadería y bollería
Napolitanas con crema Hacendado|Hacendado|Panadería y bollería
Obleas artesanas Yonata 24 ud|Yonata|Panadería y bollería
Pain raisin 110 g|(Sin marca)|Panadería y bollería
Palitos con frutos secos Hacendado|Hacendado|Panadería y bollería, Aperitivos
Palitos de pan 60% integral Anitin|Anitin|Panadería y bollería
Palitos de pan con chocolate Anitin|Anitin|Panadería y bollería
Palitos de pan con pimentón Anitin|Anitin|Panadería y bollería
Palmera con chocolate blanco Airos sin gluten 150 g.|Airos|Panadería y bollería
Palmeras crujientes Carrefour 270 g.|Carrefour|Panadería y bollería, Dulces
Palmeras de chocolate San Diego 500 g.|San Diego|Panadería y bollería
Palmeras integrales de hojaldre sin azúcar San Diego 250 g.|San Diego|Panadería y bollería, Dieta y nutrición
Palmeritas DulceSol 180 g.|DulceSol|Panadería y bollería
Palmeritas Hacendado|Hacendado|Panadería y bollería
Pan bocata sin aditivos 5 ud|(Sin marca)|Panadería y bollería
Pan bregado|(Sin marca)|Panadería y bollería
Pan Burguer chapatta cristalina 2 ud|(Sin marca)|Panadería y bollería
Pan candeal grande 500 gr|(Sin marca)|Panadería y bollería
Pan Carrefour 5 ud|Carrefour|Panadería y bollería
Pan casero con semillas de chia, girason y lino Schär sin gluten y sin lactosa 250 g.|Schär|Panadería y bollería
Pan cinco semillas y cinco cereales Carrefour 300 g|Carrefour|Panadería y bollería
Pan crujiente de levadura tres semillas Chrupak 180 g.|Chrupak|Panadería y bollería
Pan de 5 semillas Panrico 435 g.|Panrico|Panadería y bollería
Pan de centeno bolsa Mestemacher 500 g.|Mestemacher|Panadería y bollería
Pan de chapata Gourmet Carrefour 380 g|Carrefour|Panadería y bollería
Pan de espelta integral ecológico Paneco 400 g.|Paneco|Panadería y bollería
Pan de fibra Wasa 230 g.|Wasa|Panadería y bollería
Pan de Hamburguesa Carrefour 4 ud 325 g|Carrefour|Panadería y bollería
Pan de hamburguesa Hacendado sin sésamo|Hacendado|Panadería y bollería
Pan de hamburguesa maxi Carrefour 4 ud.|Carrefour|Panadería y bollería
Pan de la abuela integral 100%|(Sin marca)|Panadería y bollería
Pan de leche 10 ud 350 g|(Sin marca)|Panadería y bollería
Pan de leche con pepitas de chocolate Carrefour 10 ud.|Carrefour|Panadería y bollería
Pan de leche Pasquier 350 g.|Pasquier|Panadería y bollería
Pan de molde blanco Bimbo natural 100%|Bimbo|Panadería y bollería
Pan de molde blanco con aceite de girasol Casado 820 g.|Casado|Panadería y bollería
Pan de molde blanco Hacendado|Hacendado|Panadería y bollería
Pan de molde blanco rebanada gruesa Hacendado|Hacendado|Panadería y bollería
Pan de molde cereales y semillas Carrefour 460 g.|Carrefour|Panadería y bollería
Pan de molde con corteza Carrefour 460 g.|Carrefour|Panadería y bollería
Pan de molde con corteza Carrefour 820 g.|Carrefour|Panadería y bollería
Pan de molde con corteza Especial tostadas Carrefour 820 g.|Carrefour|Panadería y bollería
Pan de molde con grano entero 12 cereales Bimbo-Oreweat 680 g.|Bimbo-Oreweat|Panadería y bollería
Pan de molde de maíz y semillas de girasol 400 g|(Sin marca)|Panadería y bollería
Pan de molde integral 800 g|(Sin marca)|Panadería y bollería
Pan de molde integral con corteza Carrefour 820 g.|Carrefour|Panadería y bollería
Pan de molde integral natural 100% Bimbo sin lactosa 450 g.|Bimbo|Panadería y bollería
Pan de molde integral sin corteza Bimbo Silueta 450 g.|Bimbo Silueta|Panadería y bollería, Dieta y nutrición
Pan de molde natural 100% Bimbo sin lactosa 460 g.|Bimbo|Panadería y bollería
Pan de molde rebanada estilo artesano Bimbo 600 g.|Bimbo|Panadería y bollería
Pan de molde semillas y pipas de calabaza Hacendado|Hacendado|Panadería y bollería
Pan de molde sin corteza buenisimo Bimbo 450 g.|Bimbo|Panadería y bollería
Pan de molde sin corteza Carrefour 450 g.|Carrefour|Panadería y bollería
Pan de molde sin corteza Carrefour 820 g.|Carrefour|Panadería y bollería
Pan de molde sin corteza ecológico Pan Piuma 300 g.|Pan Piuma|Panadería y bollería
Pan de molletes enriquecido con salvado  El Antequerano envase 4 ud|El Antequerano|Panadería y bollería
Pan de nueces 8,5%|(Sin marca)|Panadería y bollería
Pan de perrito 6 ud 330 g|(Sin marca)|Panadería y bollería
Pan de pita 4 ud. Mission 330 g.|Mission|Panadería y bollería
Pan de pita 4 ud. Panorient 320 g.|Panorient|Panadería y bollería
Pan de pita Mission sin lactosa 320 g.|Mission|Panadería y bollería
Pan de pueblo integral bolsa 550 gr|(Sin marca)|Panadería y bollería
Pan de romero y 7 semillas sin azúcar añadido Panrico 385 g.|Panrico|Panadería y bollería
Pan de trigo espelta 100% rebanado|(Sin marca)|Panadería y bollería
Pan hindú Naans Patak's pack 2 unidades de 120 g.|Patak's|Panadería y bollería
Pan hot dog Hacendado|Hacendado|Panadería y bollería
Pan integral completo 100% 480 g|(Sin marca)|Panadería y bollería
Pan integral dextrin con lino Santiveri 300 g.|Santiveri|Panadería y bollería
Pan media hogaza de centeno 400 g|(Sin marca)|Panadería y bollería
Pan natural Carrefour 240 g.|Carrefour|Panadería y bollería
Pan redondo 5 semillas|(Sin marca)|Panadería y bollería
Pan rustic con aceite de oliva Andrés 140 g.|Andrés|Panadería y bollería
Pan sándwich integral Carrefour 320 g.|Carrefour|Panadería y bollería
Pan tostado 100% integral bajo en sal y en azúcares Hacendado|Hacendado|Panadería y bollería
Pan tostado 60% integral Hacendado|Hacendado|Panadería y bollería
Pan tostado cereales y semillas Hacendado|Hacendado|Panadería y bollería
Pan tostado con tomate Hacendado|Hacendado|Panadería y bollería
Pan tostado integral Carrefour 270 g.|Carrefour|Panadería y bollería
Pan tostado integral Carrefour 720 g.|Carrefour|Panadería y bollería
Pan tostado normal Recondo 270 g.|Recondo|Panadería y bollería
Pan tostado pasas Hacendado|Hacendado|Panadería y bollería
Pan tostado tradicional Bimbo 270 g.|Bimbo|Panadería y bollería
Pan tradicional Proceli sin gluten sin lactosa pack de 4 unidades de 40 g.|Proceli|Panadería y bollería
Pancakes Hacendado|Hacendado|Panadería y bollería
Pandoro Carrefour 500 g.|Carrefour|Panadería y bollería
Panecillo|(Sin marca)|Panadería y bollería
Panecillo de trigo integral 30%|(Sin marca)|Panadería y bollería
Panecillo tostado classic Hacendado|Hacendado|Panadería y bollería
Panecillos bon matin Schär sin gluten 200 g.|Schär|Panadería y bollería
Panecillos integrales tostados Recondo 225 g.|Recondo|Panadería y bollería
Panecillos para perritos Bimbo 330 g.|Bimbo|Panadería y bollería
Panecillos para perritos calientes Carrefour 330 g.|Carrefour|Panadería y bollería
Panecillos tostados cereales y semillas Hacendado|Hacendado|Panadería y bollería
Panes especiales con tomate y orégano Hacendado|Hacendado|Panadería y bollería
Panettone clásico Santangelo 900 g|Santangelo|Panadería y bollería, Navideños
Panettone con profiteroles Bauli 750 g.|Bauli|Panadería y bollería
Panettone tartufo con chocolate Motta 650 g.|Motta|Panadería y bollería
Pastel de crema 65%|(Sin marca)|Panadería y bollería
Pastel mantequilla Tia Merry 400 g.|Tia Merry|Panadería y bollería
Pastel Pantera Rosa Bimbo pack de 3 unidades de 55 g.|Bimbo|Panadería y bollería
Pavé multicereales 1 ud|(Sin marca)|Panadería y bollería
Payesito de pan Carrefour envase 5 ud|Carrefour|Panadería y bollería
Picatostes ajo y finas hierbas para ensalada Florette 70 g|Florette|Panadería y bollería
Picatostes fritos con ajo Hacendado|Hacendado|Panadería y bollería
Picatostes fritos Hacendado|Hacendado|Panadería y bollería
Picatostes fritos sabor clásico Carrefour 75 g.|Carrefour|Panadería y bollería
Picos artesanos Panceliac sin gluten y sin lactosa 100 g.|Panceliac|Panadería y bollería
Picos camperos con aceite de oliva virgen extra bolsa 200 gr|(Sin marca)|Panadería y bollería
Picos camperos con aceite de oliva virgen extra Carrefour sin lactosa 250 g.|Carrefour|Panadería y bollería
Picos con chía Carrefour No Gluten sin gluten 70 g.|Carrefour|Panadería y bollería, Dieta y nutrición
Picos gordos bajos en sal Carrefour 180 g.|Carrefour|Panadería y bollería
Picos gourmet Carrefour 130 g|Carrefour|Panadería y bollería
Piquitos De Nuestra Tierra 220 g.|De Nuestra Tierra|Panadería y bollería
Porras congeladas Hacendado|Hacendado|Panadería y bollería
Porras fritas 320 g.|(Sin marca)|Panadería y bollería
PROCELI colines SIN GLUTEN bolsa 150 gr|PROCELI|Panadería y bollería
PROCELI pan ciabatta rústica SIN GLUTEN bolsa 120 gr|PROCELI|Panadería y bollería, Dieta y nutrición
Quesada pasiega De Nuestra Tierra 450 g.|De Nuestra Tierra|Panadería y bollería
RAPUN trenza de Huesca caja 450 gr|RAPUN|Panadería y bollería
RECONDO crackers normal paquete 250 gr|RECONDO|Panadería y bollería
Regañá El Antequerano 150 g|El Antequerano|Panadería y bollería
Rosca sin relleno Hacendado|Hacendado|Panadería y bollería
Roscos bañados y decorados 380 g|(Sin marca)|Panadería y bollería
Roscón de reyes mediano sin relleno Carrefour 500 g|Carrefour|Panadería y bollería
Roscón de reyes pequeño Carrefour|Carrefour|Panadería y bollería
Roscón de reyes pequeño de trufa con pepitas de chocolate Carrefour 420 g|Carrefour|Panadería y bollería, Navideños
Roscón de Reyes relleno con crema congelado|(Sin marca)|Panadería y bollería
Rosegones pasta de almendras Hacendado|Hacendado|Panadería y bollería
Rosquita mixta 205 g|(Sin marca)|Panadería y bollería
SAN MARTIN lionesas nata estuche 260 gr|SAN MARTIN|Panadería y bollería
Sobaos Carrefour 700 g.|Carrefour|Panadería y bollería
Sobaos Don Sobao 340 g.|Don Sobao|Panadería y bollería
Sobaos mini Carrefour sin aceite de palma 340 g.|Carrefour|Panadería y bollería
Sobaos mini Carrefour sin aceite de palma 700 g.|Carrefour|Panadería y bollería
Sobaos pasiegos De Nuestra Tierra 600 g.|De Nuestra Tierra|Panadería y bollería
Sobaos pasiegos Serafina 6 ud.|Serafina|Panadería y bollería
Solettes crema DulceSol Pack de 4 ud.|DulceSol|Panadería y bollería
Surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco|(Sin marca)|Panadería y bollería
Surtido de hojaldres 20 ud|(Sin marca)|Panadería y bollería
Taralli tondi olio oliva di barletta Terre d'Italia 500 g.|Terre d'Italia|Panadería y bollería
Tarta bombón 8 raciones|(Sin marca)|Panadería y bollería, Postres
Tarta chocolate con lacasitos 400 g|(Sin marca)|Panadería y bollería
Tarta de albaricoque Dolce Genuino 400 g.|Dolce Genuino|Panadería y bollería
Tarta de Almendra 580 g|(Sin marca)|Panadería y bollería
Tarta de manzana   Bandeja de 400 g.|(Sin marca)|Panadería y bollería
Tarta de San Marcos 8 raciones 1 ud|(Sin marca)|Panadería y bollería
Tarta Rainbow 600 g|(Sin marca)|Panadería y bollería
THE RUSTIK BAKERY pan de molde con cereales bolsa 450 gr|THE RUSTIK BAKERY|Panadería y bollería
Tiernecitos redondos Carrefour 2 ud|Carrefour|Panadería y bollería
Tortillas de maíz sin gluten Old El Paso|Old El Paso|Panadería y bollería
Tortillas de trigo Carrefour 8 unidades|Carrefour|Panadería y bollería
Tortillas de trigo Dürüm Mission 6 ud.|Mission|Panadería y bollería
Tortillas de trigo multicereales Mission 6 ud.|Mission|Panadería y bollería
Tortillas de trigo Old El Paso 515 g.|Old El Paso|Panadería y bollería, Cocina internacional
Tortillas de trigo para fajitas Mexifoods 8 ud.|Mexifoods|Panadería y bollería
Tortillas de trigo Wraps Mexifoods sin lactosa 6 ud.|Mexifoods|Panadería y bollería
Tortillas de trigo y maiz Carrefour 320 g.|Carrefour|Panadería y bollería
Tortillas integrales de trigo Old El Paso 350 g.|Old El Paso|Panadería y bollería
Tortillas mexicanas extra tiernas sin gluten Old El Paso pack de 6 unidades de 36 g.|Old El Paso|Panadería y bollería, Cocina internacional
Tostadas de avena Diet Radisson 100 g.|Diet Radisson|Panadería y bollería, Dieta y nutrición
Tostadas mini  extrafinas Bimbo 100 g.|Bimbo|Panadería y bollería
Tostaditas con arándanos Bimbo 100 g.|Bimbo|Panadería y bollería
Tostas marineras con sal Daveiga 200 g.|Daveiga|Panadería y bollería
Trenza con nueces de Pecán 4%|(Sin marca)|Panadería y bollería
Trenza de pasas 1 ud|(Sin marca)|Panadería y bollería
Trenza hojaldre de mantequilla Hacendado congelada|Hacendado|Panadería y bollería
Tulipas Carrefour 75 g.|Carrefour|Panadería y bollería
Valencianas Hacendado|Hacendado|Panadería y bollería
Volauvent mini paquete 12 uds|(Sin marca)|Panadería y bollería, Platos preparados
WASA pan tostado original paquete 275 gr|WASA|Panadería y bollería
Wraps Texas|(Sin marca)|Panadería y bollería
Xuxu rayado relleno de chocolate 57%|(Sin marca)|Panadería y bollería
Xuxu relleno de crema 49%|(Sin marca)|Panadería y bollería
