Producto|Brand|Categories
Ensalada de pasta con atún Carretilla 240 g.|Carretilla|Platos preparados, Pasta
Fideos chinos con sabor a pollo Kung Fu 85 g.|Kung Fu|Platos preparados, Pasta
Fideos chinos con sabor a ternera Kung Fu 85 g.|Kung Fu|Platos preparados, Pasta
Fideos orientales Yakisoba classic Gallina Blanca|Gallina Blanca|Platos preparados, Pasta
Fideos orientales Yakisoba curry Hacendado|Hacendado|Platos preparados, Pasta
Fideos orientales Yakisoba curry Maggi|Maggi|Platos preparados, Pasta
Fideos orientales Yakisoba de pollo Gallina Blanca|Gallina Blanca|Platos preparados, Pasta
Fideos orientales Yakisoba sabor pollo Hacendado|Hacendado|Platos preparados, Pasta
Fideos orientales Yakisoba soja Hacendado|Hacendado|Platos preparados, Pasta
Fideos orientales Yatekomo de pollo Gallina Blanca|Gallina Blanca|Platos preparados, Pasta
Fideos orientales Yatekomo Gallina Blanca|Gallina Blanca|Platos preparados, Pasta
Fideos pollo Yatekomo Gallina Blanca pack de 2 unidades de 110 g.|Gallina Blanca|Platos preparados, Pasta
Fideuá Carretilla pack 2 unidades de 250 g.|Carretilla|Platos preparados, Pasta
GALLINA BLANCA fideos orientales yakisoba sobre 93 gr|GALLINA BLANCA|Platos preparados, Pasta
GALLINA BLANCA fideos orientales yakisoba vaso 93 gr|GALLINA BLANCA|Platos preparados, Pasta
GALLINA BLANCA fideos orientales yatekomo vaso 61 gr|GALLINA BLANCA|Platos preparados, Pasta
Lasaña boloñesa Carrefour 500 g.|Carrefour|Platos preparados, Pasta
Lasaña boloñesa familiar Hacendado|Hacendado|Platos preparados, Pasta
Lasaña de atún La Cocinera 530 g.|La Cocinera|Platos preparados, Pasta
Lasaña de espinacas y queso fresco La Cocinera 530 g.|La Cocinera|Platos preparados, Pasta
Lasaña de verduras Hacendado ultracongelada|Hacendado|Platos preparados, Pasta
Lasaña vegetariana Carrefour Veggie 600 g.|Carrefour Veggie|Platos preparados, Pasta
Macarrones a la boloñesa bandeja 250 gr|(Sin marca)|Platos preparados, Pasta
Macarrones Bolognesa 1 kg aprox|(Sin marca)|Platos preparados, Pasta
Noodles Asian Vietnamese Pho Knorr sin glutamato 60 g.|Knorr|Platos preparados, Pasta
Noodles de arroz Hacendado sabor vegetal|Hacendado|Platos preparados, Pasta
Paella 300 g|(Sin marca)|Platos preparados, Arroz
Paella marinera Apolo 1 kg.|Apolo|Platos preparados, Arroz
Pasta carbonara de setas 1 kg aprox|(Sin marca)|Platos preparados, Pasta
Pasta con salsa de setas Knorr 70 g.|Knorr|Platos preparados, Pasta
Pasta oriental Fusian Thai Curry XXL Maggi 185 g.|Maggi|Platos preparados, Pasta
Pasta oriental noodles sabor pollo Maggi Fusian 71 g.|Maggi Fusian|Platos preparados, Pasta
Pasta oriental sabor gamba camarao Maggi|Maggi|Platos preparados, Pasta
Tallarines a la carbonara 300 g|(Sin marca)|Platos preparados, Pasta
Lasaña carbonara 350 g|(Sin marca)|Platos preparados, Pasta
Canelones de espinacas y ricota 350 g|(Sin marca)|Platos preparados, Pasta
Arroz con boletus 300 g|(Sin marca)|Platos preparados, Arroz
Arroz con verduras 300 g|(Sin marca)|Platos preparados, Arroz
Fideuá de marisco 300 g|(Sin marca)|Platos preparados, Pasta
Lasaña de salmón y brócoli 350 g|(Sin marca)|Platos preparados, Pasta
Macarrones gratinados 350 g|(Sin marca)|Platos preparados, Pasta
Espaguetis boloñesa 350 g|(Sin marca)|Platos preparados, Pasta
Noodles yakisoba vegetales 300 g|(Sin marca)|Platos preparados, Pasta
Noodles pad thai 300 g|(Sin marca)|Platos preparados, Pasta
Arroz milanesa 300 g|(Sin marca)|Platos preparados, Arroz
Arroz pilaf con frutos secos 300 g|(Sin marca)|Platos preparados, Arroz
Canelones de rabo de toro 350 g|(Sin marca)|Platos preparados, Pasta
Lasaña de confit de pato 350 g|(Sin marca)|Platos preparados, Pasta
Arroz con bogavante 1 kg|(Sin marca)|Platos preparados, Arroz
Paella valenciana 1 kg|(Sin marca)|Platos preparados, Arroz
Fideuá negra con alioli 300 g|(Sin marca)|Platos preparados, Pasta
Lasaña 4 quesos 350 g|(Sin marca)|Platos preparados, Pasta
