Producto|Brand|Categories
DIA galleta salada aperitivos bote 350 grs|DIA|Aperitivos y snacks, Galletas
DIA patatas fritas artesanas bolsa 2 x 150 gr|DIA|Aperitivos y snacks
DIA patatas fritas campesina bolsa 150GR|DIA|Aperitivos y snacks
DIA pipas gigantes aguasal bolsa 200 gr|DIA|Aperitivos y snacks
DIA snack cocktail bolsa 250 gr|DIA|Aperitivos y snacks, Frutos secos
DIA torreznos bolsa 120 gr|DIA|Aperitivos y snacks
DORITOS tex-mex bolsa 150 gr|DORITOS|Aperitivos y snacks
EAGLE cacahuete frito con miel y sal bolsa 75 gr|EAGLE|Aperitivos y snacks
Estrellas de maíz crujientes Carrefour 65 g.|Carrefour|Aperitivos y snacks
Garfitos de maíz sabor queso Hacendado|Hacendado|Aperitivos y snacks
GREFUSA Mister corn cocktail mix5 frutos secos bolsa 300 gr|GREFUSA|Aperitivos y snacks
Gusanitos ecológico Smileat sin gluten 38 gr|Smileat|Aperitivos y snacks
Gusanitos Risi sin gluten 85 g.|Risi|Aperitivos y snacks
Gustosines Cheetos 96 g.|Cheetos|Aperitivos y snacks
LAY'S patatas fritas vinagreta bolsa 160 gr|LAY'S|Aperitivos y snacks
MATUTANO drakis pandilla bolsa 75GRS|MATUTANO|Aperitivos y snacks
MATUTANO fritos sabor barbacoa bolsa 49 gr|MATUTANO|Aperitivos y snacks
Maíz frito sabor barbacoa Carrefour 140 g.|Carrefour|Aperitivos y snacks, Frutos secos
Maíz frito y salado Borges sin gluten 350 g.|Borges|Aperitivos y snacks
Maíz palomitas Hacendado|Hacendado|Aperitivos y snacks
Mini bocados Hacendado|Hacendado|Aperitivos y snacks
Mini saladas|(Sin marca)|Aperitivos y snacks
MIOS chips de maíz y chía con sal marina bolsa 150 gr|MIOS|Aperitivos y snacks
Mix pasas Carrefour tarrina 250 g|Carrefour|Aperitivos y snacks, Frutos secos
Nachos Doritos Dippas 200 g.|Doritos|Aperitivos y snacks
Nachos ecológicos Carrefour Bio 125 g.|Carrefour Bio|Aperitivos y snacks
Nachos Hacendado|Hacendado|Aperitivos y snacks
Nachos La Costeña 200 g.|La Costeña|Aperitivos y snacks
Nachos Padrísimos Hacendado sabor guacamole|Hacendado|Aperitivos y snacks
Nachos redondos Carrefour 200 g.|Carrefour|Aperitivos y snacks
Nachos redondos Old El Paso sin gluten 200 g.|Old El Paso|Aperitivos y snacks
Nachos sabor chilli Doritos 150 g.|Doritos|Aperitivos y snacks
Nachos sabor clásico Carrefour sin gluten 150 g.|Carrefour|Aperitivos y snacks
Nachos sabor queso Doritos Tex mex 150 g.|Doritos|Aperitivos y snacks
Nachos sabor queso Doritos Tex mex 280 g.|Doritos|Aperitivos y snacks
Nueces Hacendado chocolate con leche|Hacendado|Aperitivos y snacks
Nueces peladas carrefour 400 g.|Carrefour|Aperitivos y snacks
Nueces sin cáscara Carrefour 200 g.|Carrefour|Aperitivos y snacks
Nuez mondada Carrefour tarrina 150 g|Carrefour|Aperitivos y snacks
Palitos de queso Grefusa Snatt's 56 g.|Grefusa Snatt's|Aperitivos y snacks
Palitos de trigo con pipas Grefusa Snatt's pack de 4 unidades de 40 g.|Grefusa Snatt's|Aperitivos y snacks
Palomitas al punto de sal Popitas pack 3 unidades de 90 g.|Popitas|Aperitivos y snacks
Palomitas caramelo Hacendado|Hacendado|Aperitivos y snacks
Palomitas de caramelo Popitas 125 g.|Popitas|Aperitivos y snacks
Palomitas de maíz con sal Hacendado|Hacendado|Aperitivos y snacks
Palomitas sabor mantequilla Carrefour Kids 80 g.|Carrefour Kids|Aperitivos y snacks
Palomitas sabor mantequilla para microondas Carrefour pack de 3 bolsas de 100 g.|Carrefour|Aperitivos y snacks
Palomitas saladas Frit Ravich sin gluten 80 g.|Frit Ravich|Aperitivos y snacks
Palomitas saladas Pop Box Carrefour pack 2 unidades de 100 g.|Carrefour|Aperitivos y snacks
Pandilla sabor queso Cheetos 75 g.|Cheetos|Aperitivos y snacks
Patatas fritas al punto de sal Lay's|Lay's|Aperitivos y snacks
Patatas fritas artesanas en aceite de oliva Lay's sin gluten 160 g.|Lay's|Aperitivos y snacks
Patatas fritas churrería Santa Ana sin gluten pack de 2 bolsas de 135 g.|Santa Ana|Aperitivos y snacks
Patatas fritas con queso cheddar y cebolla roja Kettle 150 g.|Kettle|Aperitivos y snacks
Patatas fritas con sal Ruffles sin gluten 300 g.|Ruffles|Aperitivos y snacks
Patatas fritas con sal y vinagre balsámico Kettle 150 g.|Kettle|Aperitivos y snacks
Patatas fritas corte ondulado Hacendado|Hacendado|Aperitivos y snacks
Patatas fritas en aceite de oliva ecológicas Carrefour Bio 100 g.|Carrefour Bio|Aperitivos y snacks
Patatas fritas estilo tradicional Hacendado|Hacendado|Aperitivos y snacks
Patatas fritas gourmet sabor original Lay's 180 g.|Lay's|Aperitivos y snacks
Patatas fritas hierbas provenzales Horno Lay's 130 g.|Lay's|Aperitivos y snacks
Patatas fritas light Frit Ravich si lactosa 130 g.|Frit Ravich|Aperitivos y snacks
Patatas fritas lisas Carrefour 170 g.|Carrefour|Aperitivos y snacks
Patatas fritas lisas Carrefour pack de 6 bolsas de 35 g.|Carrefour|Aperitivos y snacks
Patatas fritas onduladas Ruffles sabor jamón|Ruffles|Aperitivos y snacks
Patatas fritas onduladas sabor jamón y queso Ruffles 160 g.|Ruffles|Aperitivos y snacks
Patatas fritas sabor boletus Carrefour 150 g.|Carrefour|Aperitivos y snacks
Patatas fritas sabor campesinas Carrefour 150 g.|Carrefour|Aperitivos y snacks
Patatas fritas sabor campesinas Risi 100 g.|Risi|Aperitivos y snacks
Patatas fritas sabor huevo frito Vicente Vidal sin gluten 135 g.|Vicente Vidal|Aperitivos y snacks
Patatas fritas sabor jamón york y queso Carrefour 150 g.|Carrefour|Aperitivos y snacks
Patatas fritas sabor limón y pimienta Hacendado|Hacendado|Aperitivos y snacks
Patatas fritas sabor vinagreta Carrefour 150 g.|Carrefour|Aperitivos y snacks
Patatas fritas sabor vinagreta Lay's 160 g.|Lay's|Aperitivos y snacks
Patatas fritas sal marina y trufa negra gourmet Lay's 150 g.|Lay's|Aperitivos y snacks
Patatas fritas sin sal añadida Espada 150 g.|Espada|Aperitivos y snacks
Patatas frittas sabor jamón serrano Carrefour 150 g.|Carrefour|Aperitivos y snacks
Patatas light Hacendado|Hacendado|Aperitivos y snacks, Dieta y nutrición
Patatas paja en aceite de oliva virgen extra Frit Ravich 160 g.|Frit Ravich|Aperitivos y snacks
Pipa calabaza tostada Carrefour bolsa 200 g|Carrefour|Aperitivos y snacks, Frutos secos
Pipa tostada aguasal Carrefour bolsa 250 g|Carrefour|Aperitivos y snacks
Pipas Blanquillas Facundo sin gluten 150 g.|Facundo|Aperitivos y snacks
Pipas crudas y peladas ecológicas Paño Nature 125 g.|Paño Nature|Aperitivos y snacks
Pipas de girasol fritas Hacendado|Hacendado|Aperitivos y snacks
Pipas de girasol fritas Hacendado peladas|Hacendado|Aperitivos y snacks
Pipas de girasol saladas Carrefour 200 g.|Carrefour|Aperitivos y snacks
Pipas Facundo sin gluten 160 g.|Facundo|Aperitivos y snacks
Pipas G Tijuana Grefusa-Pipas 190 g.|Grefusa-Pipas|Aperitivos y snacks, Frutos secos
Pipas girasol barbacoa Hacendado|Hacendado|Aperitivos y snacks
Pipas girasol naturales Hacendado peladas|Hacendado|Aperitivos y snacks
Pipas girasol tostadas Hacendado gigante con sal|Hacendado|Aperitivos y snacks
Pistacho natural Hacendado|Hacendado|Aperitivos y snacks, Frutos secos
Pistachos Eagle 100 g.|Eagle|Aperitivos y snacks
Pistachos tostados sin sal añadida Carrefour 150 g.|Carrefour|Aperitivos y snacks
Pistachos tostados y salados Carrefour 200 g.|Carrefour|Aperitivos y snacks
Pistachos tostados y saldaos Carrefour 400 g.|Carrefour|Aperitivos y snacks
PRINGLES patatas fritas original tubo 165 gr|PRINGLES|Aperitivos y snacks
PRINGLES patatas fritas paprika tubo 165 gr|PRINGLES|Aperitivos y snacks
Regañás con aceitunas y orégano Abuelobread sin gluten y sin lactosa 50 g.|Abuelobread|Aperitivos y snacks
RISI gusanitos bolsa 85GRS|RISI|Aperitivos y snacks
Risketos Risi sin gluten 120 g.|Risi|Aperitivos y snacks
Rizos sabor queso Cheetos 100 g.|Cheetos|Aperitivos y snacks
RUFFLES patatas fritas onduladas original bolsa 170GR|RUFFLES|Aperitivos y snacks
RUFFLES patatas fritas onduladas york'eso bolsa 160 gr|RUFFLES|Aperitivos y snacks
Salinis pretzel Schär sin gluten 60 g.|Schär|Aperitivos y snacks
Serenitos con aceite de oliva selección gourmet 130 g|(Sin marca)|Aperitivos y snacks
Snack de maíz sabor barbacoa Estrella|Estrella|Aperitivos y snacks
Snack de pistacho inflado ecológico Air Nuts sin gluten y sin aceite de palma doy pack 50 g.|Air Nuts|Aperitivos y snacks
Snack de plátano sabor chile y limón El Dorado 100 g.|El Dorado|Aperitivos y snacks
Snacks de chocolate negro Abuelo Bread sin gluten y sin lactosa 50 g.|Abuelo Bread|Aperitivos y snacks
Tiras de maíz BBQ orginal Fritos 146 g.|Fritos|Aperitivos y snacks
Tiras de maíz sabor barbacoa Carrefour 150 g.|Carrefour|Aperitivos y snacks
Torreznos sabor barbacoa Hacendado|Hacendado|Aperitivos y snacks
Trigo snack sabor ahumado Hacendado|Hacendado|Aperitivos y snacks
Triángulos de maíz con legumbres Hacendado|Hacendado|Aperitivos y snacks
VICENTE VIDAL patatas fritas light bolsa 125GR|VICENTE VIDAL|Aperitivos y snacks
Viruta de patata 250 g|(Sin marca)|Aperitivos y snacks
