Producto|Brand|Categories
Fuetec calidad extra El Pozo 170 g.|El Pozo|Charcutería, Embutidos
LA HOGUERA cabecero de lomo pieza 400 gr|LA HOGUERA|Charcutería, Embutidos
Lomo de cebo ibérico en lonchas Carrefour sin gluten 100 g.|Carrefour|Charcutería, Embutidos
Lomo embuchado ecológico Biobardales 100 g.|Biobardales|Charcutería, Embutidos
Lomo embuchado Hacendado lonchas|Hacendado|Charcutería, Embutidos
Lomo ibérico 100% bellota 5 Jotas Sánchez Romero Carvajal pieza 900 g aprox|Sánchez Romero Carvajal|Charcutería, Embutidos
Lomo ibérico bellota Jabugo La Bari Cuyar al corte 200 g aprox|Jabugo La Bari Cuyar|Charcutería, Embutidos
Lomo ibérico de cebo de campo Embutidos Díaz 1/2 pieza 300 g aprox|Embutidos Díaz|Charcutería, Embutidos
Lomo Ibérico de cerdo adobado Legado Ibérico ElPozo 200 g|Legado Ibérico ElPozo|Charcutería, Embutidos
Longaniza clásica extra Hacendado|Hacendado|Charcutería, Embutidos
Longaniza de Pascua Hacendado|Hacendado|Charcutería, Embutidos
Longaniza del pirineo en lonchas Navidul sin gluten 45 g.|Navidul|Charcutería, Embutidos
Lote de embutidos ibéricos bellota: lomo, chorizo y salchichón en tacos 1,1 kg|(Sin marca)|Charcutería, Embutidos
Lote de Jamón Ibérico + embutido envase 1 ud|(Sin marca)|Charcutería, Embutidos
Lote de Navidad: Jamón serrano reserva 4 estaciones Navidul con embutidos|Navidul|Charcutería, Embutidos
Lote en embutidos ibéricos El Lujo 1,7 kg|El Lujo|Charcutería, Embutidos
Lote exentis Nº 2 (longaniza IGP, fuet, finger fuet, finger chorizo)|(Sin marca)|Charcutería, Embutidos
Maxi lomo Hacendado finas lonchas|Hacendado|Charcutería, Embutidos
Mini fuet Snack'in Campofrío 50 g.|Campofrío|Charcutería, Embutidos
Morcilla asturiana|(Sin marca)|Charcutería, Embutidos
Morcilla de arroz sin aditivos Carrefour 400 g|Carrefour|Charcutería, Embutidos
Morcilla de cebolla oreada|(Sin marca)|Charcutería, Embutidos
Morcilla de cebolla sin aditivos Carrefour 400 g|Carrefour|Charcutería, Embutidos
Morcilla de Wagyu Santa Rosalía 265 g|Santa Rosalía|Charcutería, Embutidos
Morcilla ibérica La Hacienda del ibérico|La Hacienda del ibérico|Charcutería, Embutidos
OSCAR MAYER salchichas con queso envase 200 gr|OSCAR MAYER|Charcutería, Embutidos
OSCAR MAYER salchichas jumbo classic envase 350 gr|OSCAR MAYER|Charcutería, Embutidos
PALACIOS chorizo sarta picante pieza 250 gr|PALACIOS|Charcutería, Embutidos
PALACIOS chorizo sarta pieza 250 gr|PALACIOS|Charcutería, Embutidos
Pepperoni curado Tello sin gluten en lonchas 75 g|Tello|Charcutería, Embutidos
REVILLA chorizo pamplona lonchas sobre 85 gr|REVILLA|Charcutería, Embutidos
REVILLA chorizo tradición en lonchas sobre 70 gr|REVILLA|Charcutería, Embutidos
REVILLA salchichón tradicional en lonchas sobre 70 gr|REVILLA|Charcutería, Embutidos
Salami extra en lonchas Carrefour pack de 2 unidades de 112,5 g.|Carrefour|Charcutería, Embutidos
Salami extra loncheado Tello bipack 2 envases 120 g|Tello|Charcutería, Embutidos
Salchicha baviera Carrefour 300 g.|Carrefour|Charcutería, Embutidos
Salchicha Hot Dog Campofrío 1 kg.|Campofrío|Charcutería, Embutidos
Salchicha Wudy 250 g.|Wudy|Charcutería, Embutidos
Salchichas ahumadas sin piel Poppenburger 150 g.|Poppenburger|Charcutería, Embutidos
Salchichas alemanas Poppenburger 200 g.|Poppenburger|Charcutería, Embutidos
Salchichas alemanas Señorio de Sarria 375 g.|Señorio de Sarria|Charcutería, Embutidos
Salchichas bockwurst Casa Westfalia 270 g.|Casa Westfalia|Charcutería, Embutidos
Salchichas bockwurst con queso Picken sin gluten 340g.|Picken|Charcutería, Embutidos
Salchichas cocidas bocata gourmet Hacendado|Hacendado|Charcutería, Embutidos
Salchichas cocidas bocata Hacendado|Hacendado|Charcutería, Embutidos
Salchichas cocidas estilo Frankfurt con queso Hacendado|Hacendado|Charcutería, Embutidos
Salchichas cocidas estilo Viena Hacendado|Hacendado|Charcutería, Embutidos
Salchichas cocidas estilo Viena Wieners Oscar Mayer 200 g.|Oscar Mayer|Charcutería, Embutidos
Salchichas con doble de leche Campofrío 140 g.|Campofrío|Charcutería, Embutidos
Salchichas con queso Carrefour 200 g.|Carrefour|Charcutería, Embutidos
Salchichas con queso cheddar Cheeselovers Oscar Mayer sin gluten 275 g.|Oscar Mayer|Charcutería, Embutidos
Salchichas con queso fundido estilo frankfurt Carrefour pack de 4 sobres de 140 g.|Carrefour|Charcutería, Embutidos
Salchichas Frankfurt Böklunder 250 g.|Böklunder|Charcutería, Embutidos
Salchichas Frankfurt Campofrío 140 g.|Campofrío|Charcutería, Embutidos
Salchichas Frankfurt Carrefour pack de 4 unidades 170 g.|Carrefour|Charcutería, Embutidos
Salchichas jamongús Campofrío pack de 3 unidades de 170 g.|Campofrío|Charcutería, Embutidos
Salchichas Jumbo de queso Oscar Mayer 350 g.|Oscar Mayer|Charcutería, Embutidos
Salchichas mini viena Carrefour sin gluten 320 g.|Carrefour|Charcutería, Embutidos
Salchichón de bellota ibérico cortado a máquina|(Sin marca)|Charcutería, Embutidos
Salchichón de bellota ibérico La Hacienda del ibérico|La Hacienda del ibérico|Charcutería, Embutidos
Salchichón de bellota ibérico Sánchez Montero 300 g aprox|Sánchez Montero|Charcutería, Embutidos
Salchichón en lonchas calidad extra El Pozo sin gluten 75 g.|El Pozo|Charcutería, Embutidos
Salchichón extra curado Carrefour taco 400 g|Carrefour|Charcutería, Embutidos
Salchichón extra Hacendado lonchas|Hacendado|Charcutería, Embutidos
Salchichón extra loncheado Revilla 85 g|Revilla|Charcutería, Embutidos
Salchichón ibérico de cebo en lonchas extrafinas 100 g|(Sin marca)|Charcutería, Embutidos
Salchichón Ibérico extra en lonchas Carrefour sin gluten 100 g.|Carrefour|Charcutería, Embutidos
Salchichón ibérico extra en lonchas finas Boadas 1880 sin gluten 100 g|Boadas 1880|Charcutería, Embutidos
Salchichón ibérico La Hacienda del ibérico lonchas|La Hacienda del ibérico|Charcutería, Embutidos
Salchichón ibérico velita sin gluten y sin lactosa 400 g|(Sin marca)|Charcutería, Embutidos
Sobrasada con miel L'Illa especialidades|L'Illa|Charcutería, Embutidos
Sobrasada de Mallorca etiqueta negra El Zagal 200 g.|El Zagal|Charcutería, Embutidos
Sobrasada El Pozo 250 g.|El Pozo|Charcutería, Embutidos
Taquitos de chorizo Revilla|Revilla|Charcutería, Aperitivos, Embutidos
VILLAR chorizo ibérico extra pieza 200 gr|VILLAR|Charcutería, Embutidos
VILLAR lomo embuchado pieza 360 gr|VILLAR|Charcutería, Embutidos
WUDY salchichas con queso envase 150 g|WUDY|Charcutería, Embutidos
