Producto|Brand|Categories
Croquetas de setas Hacendado ultracongeladas|Hacendado|Platos preparados, Otros
Ensalada americana Carrefour 250 g.|Carrefour|Platos preparados, Ensaladas
Ensalada china Carrefour 180 g.|Carrefour|Platos preparados, Ensaladas
Ensalada César|(Sin marca)|Platos preparados, Ensaladas
Ensalada césar Carrefour 215 g|Carrefour|Platos preparados, Ensaladas
Ensaladilla Carrefour 1 kg.|Carrefour|Platos preparados, Ensaladas
Ensaladilla de cangrejo Hacendado|Hacendado|Platos preparados, Ensaladas
Ensaladilla Hacendado ultracongelada|Hacendado|Platos preparados, Ensaladas
Ensaladilla rusa 300 g|(Sin marca)|Platos preparados, Ensaladas
Ensaladilla rusa con atún Carrefour 450 g.|Carrefour|Platos preparados, Ensaladas
Fabada asturiana Carrefour 440 g.|Carrefour|Platos preparados, Legumbres
Fabada Asturiana Carretilla 435 g.|Carretilla|Platos preparados, Legumbres
Fabada asturiana lata - De Nuestra Tierra 380 g.|De Nuestra Tierra|Platos preparados, Legumbres
Fabada asturiana Litoral|Litoral|Platos preparados, Legumbres
Fabada Hacendado|Hacendado|Platos preparados, Legumbres
Garbanzos a la riojana Hacendado|Hacendado|Platos preparados, Legumbres
Garbanzos con espinacas Litoral 425 g.|Litoral|Platos preparados, Legumbres
Garbanzos con verduras Carrefour 400 g.|Carrefour|Platos preparados, Legumbres
Gazpacho andaluz Alvalle 1 l.|Alvalle|Platos preparados, Cremas
Gazpacho fresco Hacendado|Hacendado|Platos preparados, Cremas
Gazpacho original Alvalle 750 ml.|Alvalle|Platos preparados, Cremas
Gazpacho tradicional Hacendado|Hacendado|Platos preparados, Cremas
Hummus de garbanzos Hacendado receta clásica|Hacendado|Platos preparados, Cremas
Lentejas a la riojana -30% de sal y grasa Litoral 425 g.|Litoral|Platos preparados, Legumbres
Lentejas con verduras con aceite de oliva Carrefour 400 g.|Carrefour|Platos preparados, Legumbres
Migas Hacendado|Hacendado|Platos preparados, Otros
Migas manchegas 200 g|(Sin marca)|Platos preparados, Otros
Mini tortilla con cebolla Palacios 200 g.|Palacios|Platos preparados, Tortillas
PALACIOS tortilla de patatas con espinacas envase 300 gr|PALACIOS|Platos preparados, Tortillas
Tortilla de patatas con cebolla Hacendado|Hacendado|Platos preparados, Tortillas
Tortilla de patatas sin cebolla Hacendado|Hacendado|Platos preparados, Tortillas
Pisto con salsa de la abuela Carrefour 350 g.|Carrefour|Platos preparados, Verduras
Pisto fritada de verduras Hida 350 g.|Hida|Platos preparados, Verduras
Pisto tradicional Campo Rico 380 g|Campo Rico|Platos preparados, Verduras
Gazpacho suave sin pepino Alvalle 1 l.|Alvalle|Platos preparados, Cremas
Lentejas estofadas Carretilla 400 g.|Carretilla|Platos preparados, Legumbres
Garbanzos con chorizo Litoral 425 g.|Litoral|Platos preparados, Legumbres
Judiones con matanza Litoral 425 g.|Litoral|Platos preparados, Legumbres
Crema de calabaza Hacendado|Hacendado|Platos preparados, Cremas
Crema de verduras Hacendado|Hacendado|Platos preparados, Cremas
Salmorejo fresco Hacendado|Hacendado|Platos preparados, Cremas
Salmorejo cordobés Alvalle 1 l.|Alvalle|Platos preparados, Cremas
Empanadilla de bonito La Cocinera 312 g.|La Cocinera|Platos preparados, Otros
Empanadilla de carne La Cocinera 312 g.|La Cocinera|Platos preparados, Otros
Nuggets de pollo Hacendado|Hacendado|Platos preparados, Otros
Rollitos de primavera Hacendado|Hacendado|Platos preparados, Otros
Sushi variado Hacendado|Hacendado|Platos preparados, Otros
Gyozas de cerdo Hacendado|Hacendado|Platos preparados, Otros
