Producto|Brand|Categories
Canelones de carne con bechamel Hacendado ultracongelados|Hacendado|Platos preparados
Canelones de carne de cerdo Carrefour 500 g.|Carrefour|Platos preparados
Canelones de carne La Cocinera 530 g.|La Cocinera|Platos preparados
Canelones de carne y boletus Hacendado|Hacendado|Platos preparados
Caracoles cabrillas en salsa 900 g|(Sin marca)|Platos preparados
Caracoles precocinados ultracongelados 450 g|(Sin marca)|Platos preparados
Carrilleras en salsa con patatas y setas Carretilla 300 g.|Carretilla|Platos preparados
CASA MAS albóndigas guisadas envase 300g|CASA MAS|Platos preparados
CASA MAS canelones caseros de carne frescos envase 700 gr|CASA MAS|Platos preparados
CASA MAS tallarines a la carbonara bandeja 280 gr|CASA MAS|Platos preparados, Pasta
CASA TARRADELLAS masa hojaldre rollo 260 gr|CASA TARRADELLAS, Casa Tarradellas|Platos preparados
CASA TARRADELLAS pizza 4 quesos envase 390 gr|CASA TARRADELLAS|Platos preparados
CASA TARRADELLAS pizza atún y bacon envase 405 gr|CASA TARRADELLAS|Platos preparados
CASA TARRADELLAS pizza carbonara envase 400 gr|CASA TARRADELLAS|Platos preparados
CASA TARRADELLAS pizza de pollo envase 410 gr|CASA TARRADELLAS|Platos preparados
CASA TARRADELLAS pizza jamón y queso envase 405 gr|CASA TARRADELLAS|Platos preparados
CASA TARRADELLAS pizza jamón y queso pack 2 envases 225 gr|CASA TARRADELLAS|Platos preparados
Cocido Madrileño Carretilla 440 g,|Carretilla|Platos preparados
Cocido madrileño Hacendado|Hacendado|Platos preparados
Combinación XXL Sushi Daily 47 ud|Sushi Daily|Platos preparados
Cordon Bleu Carrefour 360 g.|Carrefour|Platos preparados
Croqueta queso azul y nueces La Cocina De Senen sin gluten 200 g.|La Cocina De Senen|Platos preparados
Croquetas caseras de jamón ibérico 295 g|(Sin marca)|Platos preparados, Congelados
Croquetas de jamón Fridela sin gluten 240 g.|Fridela|Platos preparados
Croquetas de jamón ibérico La Cocinera 400 g.|La Cocinera|Platos preparados
Croquetas de merluza y gambas Preli ultracongeladas|Preli|Platos preparados
Croquetas de pollo|(Sin marca)|Platos preparados
Croquetas de pollo Carrefour 500 g.|Carrefour|Platos preparados
Croquetas de setas Hacendado ultracongeladas|Hacendado|Platos preparados
Crunch cali roll Sushi Daily|Sushi Daily|Platos preparados
Crunchy con queso gouda y mermelada de albaricoque Fripozo 200 g.|Fripozo|Platos preparados
Delicias de pollo Hacendado ultracongeladas|Hacendado|Platos preparados
DIA arroz 3 delicias con marisco bolsa 700 gr|DIA|Platos preparados, Congelados
DIA arroz negro con calamar y gambas bolsa 600 gr|DIA|Platos preparados, Congelados
DIA canelones de atún caja 600 gr|DIA|Platos preparados
DIA canelones de carne caja 600 gr|DIA|Platos preparados
DIA croquetas de jamón ibérico bolsa 400 gr|DIA|Platos preparados, Congelados
DIA ensaladilla bolsa 1 kg|DIA|Platos preparados
DIA fideos orientales sabor verduras vaso 61 gr|DIA|Platos preparados
DIA gazpacho envase 1 lt|DIA|Platos preparados, Zumos
DIA lentejas con chorizo lata 430 gr|DIA|Platos preparados
DIA masa fina para pizza rollo 260 gr|DIA|Platos preparados
DIA masa quebrada rollo 230 gr|DIA|Platos preparados
DIA mini pizzas jamón y queso caja 270 gr|DIA|Platos preparados
DIA noodles sabor gamba bolsa bolsa 85 gr|DIA|Platos preparados
DIA noodles sabor pollo bolsa bolsa 85 gr|DIA|Platos preparados
DIA nuggets pollo y queso bolsa 500 gr|DIA|Platos preparados
DIA palitos de mozzarella bolsa 400 gr|DIA|Platos preparados
DIA patatas prefritas bolsa 1 Kg|DIA|Platos preparados
DIA pizza 4 quesos envase 400 gr|DIA|Platos preparados
DIA pizza atún y bacon envase 400 gr|DIA|Platos preparados, Congelados
DIA pizza reina pack 2x350 gr|DIA|Platos preparados, Congelados
DIA pizza ricotta y tomate cherry caja 2 x 300 gr|DIA|Platos preparados
DIA rollitos de primavera caja 450 gr|DIA|Platos preparados, Congelados
DR OETKER ristorante pizza 4 quesos caja 340 gr|DR OETKER|Platos preparados
DR OETKER ristorante pizza speciale caja 330 gr|DR OETKER|Platos preparados
DR OETKER ristorante pizza spinaci caja 390 gr|DR OETKER|Platos preparados
Duo mix Sushi Daily 16 piezas|Sushi Daily|Platos preparados
EL PAVO placas para lasaña caja 18 uds 200 gr|EL PAVO|Platos preparados, Pasta
ELPOZO arroz integral con pavo bolsa 350 gr|ELPOZO|Platos preparados
Empanada de espinacas 500 g|(Sin marca)|Platos preparados
Empanada de hojaldre de carne 600 g|(Sin marca)|Platos preparados
Empanada de hojaldre de salmón y queso crema 500 g|(Sin marca)|Platos preparados
Empanada de hojaldre de salmón y queso Empanadas Mendoza 500 g.|Empanadas Mendoza|Platos preparados
Empanada de verduras|(Sin marca)|Platos preparados
Empanada rectangular boloñesa 700 g|(Sin marca)|Platos preparados
Empanada rectangular de carne 700 g|(Sin marca)|Platos preparados
Empanada rellena de atún|(Sin marca)|Platos preparados
Empanadilla de bonito La Santiña sin gluten 300 g.|La Santiña|Platos preparados
Empanadilla de carne cocida 2 ud|(Sin marca)|Platos preparados
Empanadillas tomate y queso Schär sin gluten 210 g.|Schär|Platos preparados
Ensalada americana Carrefour 250 g.|Carrefour|Platos preparados
Ensalada china Carrefour 180 g.|Carrefour|Platos preparados
Ensalada César|(Sin marca)|Platos preparados
Ensalada césar Carrefour 215 g|Carrefour|Platos preparados
Ensalada de alga wakame con salmón|(Sin marca)|Platos preparados
Ensalada de algas Sushi Daily|Sushi Daily|Platos preparados
Ensalada de codorniz De Nuestra Tierra 330 g.|De Nuestra Tierra|Platos preparados, Carnicería
Ensalada de pasta con atún Carretilla 240 g.|Carretilla|Platos preparados
Ensalada de salmón ahumado 300 g|(Sin marca)|Platos preparados
Ensaladilla Carrefour 1 kg.|Carrefour|Platos preparados
Ensaladilla de cangrejo Hacendado|Hacendado|Platos preparados, Pescadería
Ensaladilla Hacendado ultracongelada|Hacendado|Platos preparados
Ensaladilla rusa 300 g|(Sin marca)|Platos preparados
Ensaladilla rusa con atún Carrefour 450 g.|Carrefour|Platos preparados
Espinacas con garbanzos ecológicas 250 g|(Sin marca)|Platos preparados
Espinacas con garbanzos ecológicos Campo Rico 250 g|Campo Rico|Platos preparados
Fabada asturiana Carrefour 440 g.|Carrefour|Platos preparados
Fabada Asturiana Carretilla 435 g.|Carretilla|Platos preparados
Fabada asturiana lata - De Nuestra Tierra 380 g.|De Nuestra Tierra|Platos preparados
Fabada asturiana Litoral|Litoral|Platos preparados
Fabada Hacendado|Hacendado|Platos preparados
Fajitas pollo y verduras|(Sin marca)|Platos preparados
Fideos chinos con sabor a pollo Kung Fu 85 g.|Kung Fu|Platos preparados
Fideos chinos con sabor a ternera Kung Fu 85 g.|Kung Fu|Platos preparados
Fideos orientales Yakisoba classic Gallina Blanca|Gallina Blanca|Platos preparados
Fideos orientales Yakisoba curry Hacendado|Hacendado|Platos preparados
Fideos orientales Yakisoba curry Maggi|Maggi|Platos preparados
Fideos orientales Yakisoba de pollo Gallina Blanca|Gallina Blanca|Platos preparados
Fideos orientales Yakisoba sabor pollo Hacendado|Hacendado|Platos preparados
Fideos orientales Yakisoba soja Hacendado|Hacendado|Platos preparados
Fideos orientales Yatekomo de pollo Gallina Blanca|Gallina Blanca|Platos preparados
Fideos orientales Yatekomo Gallina Blanca|Gallina Blanca|Platos preparados
Fideos pollo Yatekomo Gallina Blanca pack de 2 unidades de 110 g.|Gallina Blanca|Platos preparados
Fideuá Carretilla pack 2 unidades de 250 g.|Carretilla|Platos preparados
Filete vegetal seitán ecológico Ahimsa 750 g.|Ahimsa|Platos preparados, Vegetal
Fingers La Cocinera 320 g.|La Cocinera|Platos preparados
Fríjoles de la hacienda Texicana Maggi 425 g.|Maggi|Platos preparados
GALLINA BLANCA fideos orientales yakisoba sobre 93 gr|GALLINA BLANCA|Platos preparados
GALLINA BLANCA fideos orientales yakisoba vaso 93 gr|GALLINA BLANCA|Platos preparados
GALLINA BLANCA fideos orientales yatekomo vaso 61 gr|GALLINA BLANCA|Platos preparados
GALLINA BLANCA Sopinstant sopa de verduras con picatostes caja 3 sobres|GALLINA BLANCA|Platos preparados, Conservas
Garbanzos a la riojana Hacendado|Hacendado|Platos preparados
Garbanzos con espinacas Litoral 425 g.|Litoral|Platos preparados
Garbanzos con verduras Carrefour 400 g.|Carrefour|Platos preparados
GARDEN GOURMET hamburguesas vegetarianas bandeja 180 gr|GARDEN GOURMET|Platos preparados
Gazpacho andaluz Alvalle 1 l.|Alvalle|Platos preparados
Gazpacho con aceite de oliva virgen extra Carrefour sin gluten pack de 3 unidades de 330 ml.|Carrefour|Platos preparados
Gazpacho fresco Hacendado|Hacendado|Platos preparados
Gazpacho original Alvalle 750 ml.|Alvalle|Platos preparados, Zumos
Gazpacho original con aceite de oliva virgen extra Alvalle 1 l.|Alvalle|Platos preparados
Gazpacho suave sin pepino Alvalle 1 l.|Alvalle|Platos preparados
Gazpacho tradicional Hacendado|Hacendado|Platos preparados
Gnocchi de pollo y verduras Hacendado ultracongelados|Hacendado|Platos preparados, Congelados
Guiso de lentejas y quinoa ecológica Carlota Orgánic sin gluten 425 g.|Carlota Orgánic|Platos preparados
Gyozas de pollo Sushi Daily|Sushi Daily|Platos preparados
Hamburguesa de cereales oriental ecológica Gerblé Bio pack de 2 unidades de 80 g.|Gerblé Bio|Platos preparados
Hamburguesa vegetal de alubias rojas con chia 180 g|(Sin marca)|Platos preparados
HELIFRUSA caracoles al natural bandeja 500 gr|HELIFRUSA|Platos preparados, Conservas
HIDA Pisto sofrito de verduras casero lata 340 gr|HIDA|Platos preparados
Hummus con trufa Shukran sin lactosa 150 g.|Shukran|Platos preparados
Hummus de garbanzos Hacendado receta clásica|Hacendado|Platos preparados, Aperitivos
Hummus ecológico La Piara 200 g.|La Piara|Platos preparados
Hummus receta clásica Carrefour sin gluten 420 g.|Carrefour|Platos preparados
ISABEL ensalada rusa tarrina 230 gr|ISABEL|Platos preparados
Jabalí a la cazadora De Nuestra Tierra 415 g.|De Nuestra Tierra|Platos preparados
LA BROCHE Fun roll carne barbacoa con bacon bandeja 260 gr|LA BROCHE|Platos preparados
LA BROCHE Fun roll de bacon y queso bandeja 275 gr|LA BROCHE|Platos preparados
LA BROCHE Fun roll de pollo y queso 2 unidades bandeja 275 g|LA BROCHE|Platos preparados
LA COCINERA croquetas artesanas de cocido con jamón bolsa 500 gr|LA COCINERA|Platos preparados
LA COCINERA empanadillas de atún caja 312 gr|LA COCINERA|Platos preparados
LA COCINERA fingers de pollo caja 320 gr|LA COCINERA|Platos preparados
Lasaña boloñesa Carrefour 500 g.|Carrefour|Platos preparados
Lasaña boloñesa familiar Hacendado|Hacendado|Platos preparados
Lasaña de atún La Cocinera 530 g.|La Cocinera|Platos preparados
Lasaña de espinacas y queso fresco La Cocinera 530 g.|La Cocinera|Platos preparados
Lasaña de verduras Hacendado ultracongelada|Hacendado|Platos preparados
Lasaña vegetariana Carrefour Veggie 600 g.|Carrefour Veggie|Platos preparados
Lentejas a la riojana -30% de sal y grasa Litoral 425 g.|Litoral|Platos preparados
Lentejas con verduras con aceite de oliva Carrefour 400 g.|Carrefour|Platos preparados
Macarrones a la boloñesa bandeja 250 gr|(Sin marca)|Platos preparados
Macarrones Bolognesa 1 kg aprox|(Sin marca)|Platos preparados
Maki california salmón y aguacate  Sushi Daily 6 piezas|Sushi Daily|Platos preparados, Pescadería
Maki de atún Sushi Daily|Sushi Daily|Platos preparados
Maki de queso Sushi Daily 6 piezas|Sushi Daily|Platos preparados
Masa de empanada Buitoni 280 g.|Buitoni|Platos preparados
Masa de hojaldre Buitoni sin lactosa 280 g.|Buitoni|Platos preparados, Masas
Masa de hojaldre Carrefour 230 g.|Carrefour|Platos preparados
Masa de hojaldre Casa Tarradellas 260 g.|Casa Tarradellas|Platos preparados
Masa de hojaldre Millefoglie Schär sin gluten 250 g.|Schär|Platos preparados
Masa de hojaldre rectangular tartas y respostería Buitoni 230 g.|Buitoni|Platos preparados, Masas
Masa de hojaldre sin gluten Hacendado|Hacendado|Platos preparados
Masa de obleas Adpan sin gluten 290 g.|Adpan|Platos preparados
Masa de pizza Finissima Buitoni 260 g.|Buitoni|Platos preparados, Masas
Masa filo Carrefour 250 g.|Carrefour|Platos preparados
Masa filo Hacendado|Hacendado|Platos preparados
Masa para empanadillas y postres Buitoni 280 g.|Buitoni|Platos preparados
Masa para Maxi Pizza Buitoni 385 g.|Buitoni|Platos preparados
Masas de hojaldre con mantequilla Casa Tarradellas 260 g.|Casa Tarradellas|Platos preparados, Masas
Mega maki Sushi Daily|Sushi Daily|Platos preparados
Menu 4 Sushi Daily 18 piezas|Sushi Daily|Platos preparados
Migas Hacendado|Hacendado|Platos preparados
Migas manchegas 200 g|(Sin marca)|Platos preparados
Mini empanadillas caseras de bonito Carrefour 400 g.|Carrefour|Platos preparados
Mini empanadillas de atún Hacendado ultracongeladas|Hacendado|Platos preparados
Mini hamburguesa de cebada, queso de cabra y miel ecológica Gerblé Bio 160 g.|Gerblé Bio|Platos preparados
Mini hamburguesas vegetales Kioene con guisantes y espinacas|Kioene|Platos preparados
Mini rollitos con setas Hacendado ultracongelados|Hacendado|Platos preparados
Mini tortilla con cebolla Palacios 200 g.|Palacios|Platos preparados
Mix nigiris|(Sin marca)|Platos preparados
Morcilla vegetal ecológica Ahimsa 230 g.|Ahimsa|Platos preparados, Vegetal
Nigiri de salmón Sushi Daily|Sushi Daily|Platos preparados
Nigiris langostino|(Sin marca)|Platos preparados
Noodles Asian Vietnamese Pho Knorr sin glutamato 60 g.|Knorr|Platos preparados
Noodles de arroz Hacendado sabor vegetal|Hacendado|Platos preparados
Nuggets de pollo Maheso sin gluten 300 g.|Maheso|Platos preparados
Nuggets de pollo, con salsa barbacoa La Cocinera 350 g.|La Cocinera|Platos preparados
Oreja guisada La Nora|La Nora|Platos preparados
Paella 300 g|(Sin marca)|Platos preparados
Paella marinera Apolo 1 kg.|Apolo|Platos preparados
PALACIOS tortilla de patatas con espinacas envase 300 gr|PALACIOS|Platos preparados
Pan de cristal jamón curado 300 g|(Sin marca)|Platos preparados
Pannini barbacoa Dr. Oetker 250 g.|Dr. Oetker|Platos preparados, Congelados
Pannini de jamón y queso Dr. Oetker 250 g.|Dr. Oetker|Platos preparados
Pasta carbonara de setas 1 kg aprox|(Sin marca)|Platos preparados
Pasta con salsa de setas Knorr 70 g.|Knorr|Platos preparados
Pasta oriental Fusian Thai Curry XXL Maggi 185 g.|Maggi|Platos preparados
Pasta oriental noodles sabor pollo Maggi Fusian 71 g.|Maggi Fusian|Platos preparados
Pasta oriental sabor gamba camarao Maggi|Maggi|Platos preparados
Pastel de atún Hacendado|Hacendado|Platos preparados
Patatas bravas ultracongeladas|(Sin marca)|Platos preparados
Patatas panaderas Giraldo 1 kg|Giraldo|Platos preparados
Piccolinis capricciosa Buitoni 270 g.|Buitoni|Platos preparados
Piccolinis de tomate y mozzarella Buitoni 270 g.|Buitoni|Platos preparados
Piccolinis mexicana Buitoni 270 g|Buitoni|Platos preparados, Congelados
Pimiento del piquillo relleno de bacalao congelados 400 g|(Sin marca)|Platos preparados
Pisto con salsa de la abuela Carrefour 350 g.|Carrefour|Platos preparados
Pisto fritada de verduras Hida 350 g.|Hida|Platos preparados, Conservas
Pisto tradicional Campo Rico 380 g|Campo Rico|Platos preparados
Pisto tradicional ecológico Campo Rico 250 g|Campo Rico|Platos preparados
Pizza 4 formaggi ecológica 450 g|(Sin marca)|Platos preparados
Pizza 4 quesos 495 g|(Sin marca)|Platos preparados
Pizza 4 quesos Bella Napoli Buitoni 425 g.|Buitoni|Platos preparados
Pizza 4 quesos Carrefour 400 g.|Carrefour|Platos preparados, Congelados
Pizza 4 quesos fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Platos preparados
Pizza 4 quesos rellena de gorgonzola Hacendado ultracongelada|Hacendado|Platos preparados
Pizza 4 quesos Ristorante Dr. Oetker 340 g.|Dr. Oetker|Platos preparados
Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada|Hacendado|Platos preparados
Pizza atún y bacón Hacendado|Hacendado|Platos preparados
Pizza barbacoa Hacendado|Hacendado|Platos preparados
Pizza carbonara 495 g|(Sin marca)|Platos preparados
Pizza de atún Casa di Mama Dr. Oetker 420 g.|Dr. Oetker|Platos preparados
Pizza de atún fina y crujiente Forno Di Pietra Buitoni 360 g.|Buitoni|Platos preparados
Pizza de atún Ristorante Dr. Oetker 355 g.|Dr. Oetker|Platos preparados
Pizza de atún Trigal 300 g.|Trigal|Platos preparados
Pizza de espinaca Ristorante Dr. Oetker 390 g.|Dr. Oetker|Platos preparados
Pizza de jamón y champiñones fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Platos preparados
Pizza de jamón y queso Casa Tarradellas 405 g.|Casa Tarradellas|Platos preparados
Pizza de jamón y queso fina y crujiente Forno Di Pietra Buitoni 350 g.|Buitoni|Platos preparados
Pizza de pollo asado con miel y mostaza Campofrío 350 g.|Campofrío|Platos preparados
Pizza de pollo barbacoa 505 g|(Sin marca)|Platos preparados
Pizza de pollo marinado, guacamole y tomates italianos riviera Guapizzima 400 g.|Guapizzima|Platos preparados
Pizza estacione rellena de queso Hacendado ultracongelada|Hacendado|Platos preparados
Pizza formaggi y pomodori Ristorante Dr. Oetker 360 g.|Dr. Oetker|Platos preparados
Pizza Hawai Carrefour 350 g.|Carrefour|Platos preparados
Pizza ibérica Hacendado ultracongelada|Hacendado|Platos preparados
Pizza jamón y queso sin gluten y sin lactosa Hacendado|Hacendado|Platos preparados
Pizza margarita ecológica Carrefour Bio 310 g.|Carrefour Bio|Platos preparados
Pizza margheritta Goodfellas 231 g.|Goodfellas|Platos preparados
Pizza masa fina 4 quesos Hacendado ultracongelada|Hacendado|Platos preparados
Pizza masa fina jamón Hacendado ultracongelada|Hacendado|Platos preparados
Pizza mediterránea Casa Tarradellas 425 g.|Casa Tarradellas|Platos preparados, Congelados
Pizza mozzarella Tradizionale Dr. Oetker 360 g.|Dr. Oetker|Platos preparados
Pizza pepperoni Campofrío 355 g.|Campofrío|Platos preparados
Pizza prosciutto Ristorante Dr. Oetker 330 g.|Dr. Oetker|Platos preparados
Pizza reina Hacendado con crema de queso fresco|Hacendado|Platos preparados
Pizza rústica de jamón y champiñón Dr. Oetker 575 g.|Dr. Oetker|Platos preparados
Pizza salmón y gambas Hacendado ultracongelada|Hacendado|Platos preparados
Pizza speciale Ristorante Dr. Oetker 330 g.|Dr. Oetker|Platos preparados
Pizza vegana con rúcula y tomate seco Hacendado congelada|Hacendado|Platos preparados
Preparado de fabada El Chico 250 g.|El Chico|Platos preparados
Preparado de paella y sopa Hacendado ultracongelado|Hacendado|Platos preparados
Preparado de risotto con trufa Gli Aironi sin gluten 250 g.|Gli Aironi|Platos preparados
Proteína vegetal de soja Fanya 130 g|Fanya|Platos preparados
Quinoa con verduras Hacendado ultracongelada|Hacendado|Platos preparados
Ravioli de tomate y mozzarella al huevo Carrefour 250 g.|Carrefour|Platos preparados
Ravioli de trufa, setas y queso Rana 250 g.|Rana|Platos preparados, Pasta
Raviolis al huevo con carne Hero 430 g.|Hero|Platos preparados
Relleno de atún para sándwiches Bocadelia 180 g.|Bocadelia|Platos preparados
Relleno para fajitas de pimientos, pollo y cebolla Carrefour 300 g.|Carrefour|Platos preparados
Risotto 4 quesos Riso Gallo 175 g.|Riso Gallo|Platos preparados
Risotto al Funghi Carrefour 300 g.|Carrefour|Platos preparados
Risotto de setas Hacendado|Hacendado|Platos preparados
Roll'in salmón cheese Sushi Daily 6 ud|Sushi Daily|Platos preparados
Rollito de vegetales con jamón Tayna 6 ud|Tayna|Platos preparados
Rollitos de primavera 280 g|(Sin marca)|Platos preparados
Rollitos Nem de verduras Ta-Tung 160 g.|Ta-Tung|Platos preparados
Rollitos primavera congelados Carrefour 225 g.|Carrefour|Platos preparados
Sabores mix Sushi Daily 20 ud|Sushi Daily|Platos preparados
Salchichas de tofu al estilo frankfurt ecológicas Gerblé Bio 280 g.|Gerblé Bio|Platos preparados, Vegetal
Salmorejo al estilo cordobés Hacendado|Hacendado|Platos preparados
Salmorejo Alvalle pack de 2 unidades de 1 l.|Alvalle|Platos preparados
Salmorejo Carrefour 1 l.|Carrefour|Platos preparados, Zumos
Salmorejo cordobés Alvalle 750 ml.|Alvalle|Platos preparados
Salmorejo ecológico 1 l|(Sin marca)|Platos preparados
Salmorejo fresco Garcia Millán sin lactosa 330 ml.|Garcia Millán|Platos preparados, Zumos
Salmorejo fresco Hacendado|Hacendado|Platos preparados
Salteado de guisantes con jamón cocido Carrefour 400 g.|Carrefour|Platos preparados
Samosas vegetales Tiger Khan 200 g.|Tiger Khan|Platos preparados
San Jacobos 360 g.|(Sin marca)|Platos preparados
San Jacobos de cerdo|(Sin marca)|Platos preparados, Congelados
Sandwich Primavera Ñaming 140 g.|Ñaming|Platos preparados
Seitan ecológico Ecocesta 440 g.|Ecocesta|Platos preparados, Vegetal
Seitan rebozado en filetes ecológico Gerblé Bio 180 g.|Gerblé Bio|Platos preparados
Seitán ecológico Carrefour Bio 250 g.|Carrefour Bio|Platos preparados
Seitán tofu ecológico Carrefour Bio 250 g.|Carrefour Bio|Platos preparados
Sopa de miso|(Sin marca)|Platos preparados
Sopa de miso con tofú y jenjibre ecológica King Soba pack de 6 sobres de 60 g.|King Soba|Platos preparados, Salud
Sopa Thai de fideos, setas y coco Knorr 69 g.|Knorr|Platos preparados
Sopa Thai de quinoa Trevijano sin gluten 200 g.|Trevijano|Platos preparados, Dieta y nutrición
Spicy roll de salmón Sushi Daily|Sushi Daily|Platos preparados, Pescadería
Surtido canapés crujientes 12 ud|(Sin marca)|Platos preparados
Surtido sushi salmón sin gluten|(Sin marca)|Platos preparados
Sushi duo Sushi Daily|Sushi Daily|Platos preparados
Sándwich jamón york y queso Hacendado pan sin corteza|Hacendado|Platos preparados
Sándwich pavo, queso y espinacas Hacendado|Hacendado|Platos preparados
Sándwiches jamón y queso Hacendado|Hacendado|Platos preparados
TA TUNG pollo kong pao bandeja 300 gr|TA TUNG|Platos preparados
TA TUNG rollitos de primavera bandeja 280 gr|TA TUNG|Platos preparados
Tabulé oriental Hacendado|Hacendado|Platos preparados
Tallarines a la carbonara Hacendado|Hacendado|Platos preparados
Tallarines a la parmesana Gallina Blanca 145 g.|Gallina Blanca|Platos preparados
Tapas para empanada Doña Petrona 410 g.|Doña Petrona|Platos preparados
Tempura 5 verduras Carrefour 400 g.|Carrefour|Platos preparados
Tofu ecológico Ecocesta 440 g.|Ecocesta|Platos preparados
Tofu natural ecológico Carrefour Bio 400 g.|Carrefour Bio|Platos preparados
Tortilla de patata 1,5 kg|(Sin marca)|Platos preparados
Tortilla de patata con cebolla 1 kg|(Sin marca)|Platos preparados
Tortilla de patata con cebolla 300 g|(Sin marca)|Platos preparados
Tortilla de patata con espinacas 300 g|(Sin marca)|Platos preparados
Tortilla de patata con espinacas 600 g|(Sin marca)|Platos preparados
Tortilla de verduras con kale sin huevo ecológico Soria Natural sin gluten sin lactosa 250 g.|Soria Natural|Platos preparados
Tortillitas de camarones Crabss ultracongeladas|Crabss|Platos preparados
TREVIJANO risotto de hongos bandeja 280 gr|TREVIJANO|Platos preparados
VALDETERRA migas con chorizo envase 275 gr|VALDETERRA|Platos preparados
Veggie roll Sushi Daily|Sushi Daily|Platos preparados
Verduritas para tostas: calabacín,alcachofa,espárragos, berenejas y ajos tiernos La Piara 180 g.|La Piara|Platos preparados
Yatekomo de Pollo Gallina Blanca pack de 4 unidades de 60 g.|Gallina Blanca|Platos preparados
